DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
BALASORE,1967,26.3,0.0,85.7,47.2,14.2,155.7,197.9,328.9,207.3,30.5,0.6,0.3,1094.6,26.3,147.0,889.8,31.4
BALASORE,1968,5.6,41.2,0.5,28.9,28.8,272.7,281.8,304.6,224.2,76.1,140.2,2.0,1406.6,46.8,58.2,1083.3,218.3
BALASORE,1969,6.8,49.7,297.5
BALASORE,1970,0.0,30.9,48.7,5.9,59.1,320.1,241.7,227.6,305.3,157.7,7.2,0.0,1404.2,30.9,113.7,1094.7,164.9
BALASORE,1971,56.2,70.0,0.3,175.6,59.6,204.5,388.6,522.7,200.1,593.3,8.5,126.2,235.6,1315.9
BALASORE,1973,0.0,1.1,45.5,20.3,97.2,119.2,501.6,1345.6,277.1,350.1,22.3,15.0,2795.0,1.1,163.0,2243.5,387.4
BALASORE,1974,0.0,0.0,61.0,9.7,50.9,94.8,132.5,282.8,147.2,93.2,0.0,0.0,872.1,0.0,121.7,657.2,93.2
BALASORE,1975,0.4,60.4,1.9,58.5,52.2,177.5,277.2,519.0,287.2,176.3,20.4,0.0,1630.9,60.8,112.6,1260.9,196.6
BALASORE,1976,0.0,4.0,30.8,60.8,164.2,106.5,325.1,328.8,220.4,57.0,35.5,0.0,1332.9,4.0,255.8,980.7,92.4
BALASORE,1977,9.1,2.9,3.6,140.7,206.2,266.8,385.1,317.0,196.1,84.7,81.0,4.9,1698.0,12.0,350.5,1164.8,170.6
BALASORE,1978,0.0,29.7,43.6,59.5,148.2,210.6,409.9,432.0,402.8,175.6,9.6,10.7,1932.2,29.7,251.3,1455.4,195.9
BALASORE,1979,14.7,6.5,6.9,68.7,16.7,245.2,294.9,285.3,126.8,78.3,0.3,24.9,1169.2,21.2,92.3,952.2,103.5
BALASORE,1980,12.0,78.4,136.2,17.9,36.9,329.6,317.9,185.4,276.0,140.9,0.4,5.1,1536.7,90.4,191.0,1108.9,146.4
BALASORE,1981,41.1,36.3,62.8,33.8,93.6,327.6,308.6,347.0,219.1,2.1,0.0,37.1,1509.1,77.3,190.2,1202.3,39.2
BALASORE,1982,17.7,34.6,86.6,64.0,52.2,167.1,168.8,409.7,388.4,22.8,5.1,0.0,1416.9,52.4,202.8,1134.0,27.8
BALASORE,1983,15.7,95.4,61.5,92.6,116.4,141.9,212.8,376.9,229.6,121.3,0.0,4.8,1468.9,111.1,270.5,961.2,126.1
BALASORE,1984,1.5,10.5,7.1,62.1,56.1,427.6,365.7,503.6,113.2,20.9,0.0,0.0,1568.3,12.0,125.3,1410.1,20.9
BALASORE,1985,25.9,69.8,12.1,62.2,89.4,229.6,221.3,462.6,413.3,253.0,0.0,0.0,1839.1,95.7,163.7,1326.8,253.0
BALASORE,1986,27.1,23.9,17.3,131.3,127.0,148.0,380.1,248.2,543.8,310.7,215.4,0.6,2173.4,51.0,275.6,1320.1,526.7
BALASORE,1987,15.9,13.2,52.6,54.1,121.7,72.5,273.8,121.2,127.2,63.5,114.0,0.4,1030.1,29.1,228.4,594.7,177.9
BALASORE,1988,0.0,62.0,9.7,149.0,66.7,390.3,193.9,275.6,368.9,89.1,4.7,0.0,1609.8,62.0,225.4,1228.7,93.8
BALASORE,1989,0.0,3.3,47.4,29.9,253.4,401.8,279.0,336.1,183.3,69.6,0.0,0.0,1603.9,3.3,330.7,1200.3,69.6
BALASORE,1990,0.0,98.8,193.1,105.5,196.4,302.7,197.1,273.1,295.0,248.7,114.4,0.6,2025.6,98.8,495.0,1067.9,363.8
BALASORE,1991,35.3,7.0,39.6,110.1,85.6,175.1,347.2,350.4,159.1,166.6,29.1,5.6,1510.9,42.3,235.3,1031.8,201.4
BALASORE,1992,23.7,57.8,0.5,8.3,159.6,309.4,397.1,400.8,269.8,142.4,0.6,0.0,1770.0,81.5,168.4,1377.1,143.0
BALASORE,1993,0.9,0.0,31.5,98.4,186.9,431.7,319.0,346.2,409.2,53.3,45.8,0.0,1923.1,0.9,316.9,1506.1,99.1
BALASORE,1994,10.6,53.3,18.8,86.2,92.7,372.4,463.9,375.8,225.1,81.4,17.4,0.0,1797.5,63.9,197.6,1437.1,98.8
BALASORE,1995,15.4,30.3,55.6,29.6,482.9,219.5,200.5,261.4,267.9,306.3,210.0,0.0,2079.3,45.7,568.1,949.2,516.3
BALASORE,1996,28.5,6.8,0.5,11.0,44.3,209.9,321.6,495.9,96.7,155.3,6.3,0.3,1377.1,35.4,55.8,1124.0,161.8
BALASORE,1997,56.7,22.3,70.2,158.1,103.4,250.8,280.7,526.4,334.3,35.7,21.9,34.4,1895.0,79.0,331.8,1392.2,92.0
BALASORE,1998,35.1,27.8,121.7,69.9,87.8,229.9,212.7,133.6,502.9,245.6,78.1,0.0,1745.1,62.9,279.4,1079.2,323.6
BALASORE,1999,0.0,0.0,0.0,1.2,202.4,313.9,203.1,272.5,475.0,437.0,53.0,0.0,1958.0,0.0,203.6,1264.4,490.0
BALASORE,2000,0.0,160.8,67.7,182.6,390.3,235.8,216.9,362.0,92.4,0.0,0.0,160.8,1205.0,92.4
BALASORE,2001,0.0,10.5,68.1,49.4,172.7,366.1,404.1,384.0,149.5,218.7,30.2,0.0,1853.3,10.5,290.1,1303.8,249.0
BALASORE,2002,28.1,0.0,46.5,77.3,55.2,236.2,120.8,265.4,375.2,53.0,60.4,0.0,1318.1,28.1,178.9,997.6,113.5
BALASORE,2003,0.0,11.6,50.6,25.0,76.2,287.5,339.5,213.1,185.2,545.6,39.0,17.0,1790.3,11.6,151.8,1025.3,601.6
BALASORE,2004,0.0,0.3,4.4,43.4,78.0,259.9,320.4,381.7,228.8,269.0,0.0,0.0,1586.0,0.3,125.8,1190.9,269.0
BALASORE,2005,15.9,0.0,60.1,72.3,91.3,228.3,401.3,223.9,553.1,422.8,0.0,0.2,2069.1,15.9,223.6,1406.6,423.0
BALASORE,2006,0.0,0.0,25.5,30.4,109.7,238.9,360.1,520.2,426.0,26.2,22.8,0.0,1759.9,0.0,165.7,1545.3,48.9
BALASORE,2007,3.3,93.6,0.2,19.1,99.8,297.3,448.7,535.3,600.2,47.6,33.7,0.0,2178.8,96.9,119.0,1881.6,81.3
BALASORE,2008,70.1,18.1,4.1,26.5,98.7,628.2,268.7,282.8,296.6,9.9,0.1,0.0,1703.7,88.2,129.3,1476.3,9.9
BALASORE,2009,0.0,0.0,9.5,0.5,174.4,87.8,423.8,299.3,344.2,196.6,41.5,0.0,1577.6,0.0,184.4,1155.1,238.1
BALASORE,2010,0.0,0.0,4.2,1.5,198.8,99.8,247.4,180.1,310.3,204.6,6.2,27.4,1280.4,0.0,204.4,837.7,238.2
DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
BARGARH,1906,27.5,71.9,50.5,8.5,36.3,126.2,349.4,268.3,163.8,71.4,20.4,7.8,1202.0,99.4,95.3,907.7,99.7
BARGARH,1907,1.3,24.5,61.3,93.2,14.5,219.5,288.0,492.6,242.7,0.0,6.6,23.1,1467.2,25.8,169.0,1242.7,29.7
BARGARH,1908,29.8,1.3,7.4,0.1,14.3,251.5,365.0,618.0,235.0,29.8,0.0,0.0,1552.2,31.1,21.8,1469.5,29.8
BARGARH,1909,0.1,6.9,2.0,131.4,23.5,320.9,375.3,197.2,231.7,9.0,3.6,41.3,1342.7,7.0,156.9,1125.0,53.8
BARGARH,1910,9.6,0.0,0.0,17.0,43.0,179.1,367.3,399.2,203.5,137.2,0.2,0.0,1356.2,9.6,60.0,1149.1,137.4
BARGARH,1911,0.0,2.5,31.7,11.4,12.4,391.8,143.3,534.0,260.9,71.6,5.3,0.0,1464.9,2.5,55.5,1329.9,76.9
BARGARH,1912,3.5,89.8,2.4,30.3,4.9,133.6,349.5,277.4,159.1,30.6,23.5,0.0,1104.5,93.2,37.6,919.6,54.0
BARGARH,1913,0.0,51.1,15.3,11.9,56.2,262.5,324.9,379.3,125.6,81.5,11.5,1.8,1321.5,51.1,83.3,1092.3,94.7
BARGARH,1914,0.0,34.6,6.1,29.6,142.9,164.1,486.6,278.2,300.7,3.6,0.0,2.3,1448.7,34.6,178.6,1229.6,5.9
BARGARH,1915,23.5,16.2,26.2,8.4,39.3,118.3,244.4,293.7,261.5,114.5,78.7,0.0,1224.8,39.7,74.0,917.9,193.3
BARGARH,1916,0.0,8.3,0.5,10.9,29.3,372.4,257.1,389.0,179.8,127.8,50.6,0.0,1425.7,8.3,40.7,1198.3,178.3
BARGARH,1917,0.0,85.7,37.2,15.8,45.6,355.7,370.4,339.1,268.0,335.7,0.7,0.0,1853.8,85.7,98.6,1333.2,336.4
BARGARH,1918,8.8,0.3,4.7,7.9,41.8,491.1,218.7,246.4,218.7,3.0,0.2,3.7,1245.2,9.1,54.4,1174.9,6.9
BARGARH,1919,79.6,33.8,7.0,8.7,35.8,306.3,358.0,590.9,85.2,44.6,38.3,0.0,1588.1,113.4,51.4,1340.4,82.9
BARGARH,1920,0.0,11.6,45.2,21.2,24.1,152.8,716.4,394.9,86.8,11.4,0.0,0.0,1464.5,11.6,90.5,1351.0,11.4
BARGARH,1921,53.8,0.6,0.0,1.3,3.7,139.4,247.9,387.6,281.0,22.0,0.0,0.0,1137.3,54.4,5.0,1055.9,22.0
BARGARH,1922,24.1,0.0,5.2,7.0,37.0,209.5,439.4,230.1,331.6,14.0,11.5,0.0,1309.4,24.1,49.2,1210.6,25.5
BARGARH,1923,0.6,46.4,11.7,6.9,18.0,94.6,295.9,315.4,112.5,63.0,60.2,0.5,1025.6,46.9,36.6,818.4,123.7
BARGARH,1924,31.4,2.4,0.9,4.1,74.0,62.1,233.0,344.4,178.8,59.2,96.4,0.0,1086.7,33.8,79.0,818.3,155.6
BARGARH,1925,0.0,0.0,0.0,23.4,164.6,414.6,517.6,382.0,170.7,97.1,6.1,14.5,1790.7,0.0,188.0,1484.9,117.8
BARGARH,1926,34.9,5.4,89.5,20.4,61.4,42.3,358.9,668.2,330.8,73.3,0.0,0.2,1685.2,40.2,171.3,1400.1,73.5
BARGARH,1927,0.0,47.6,15.0,7.1,41.9,150.6,411.6,335.0,153.9,80.7,4.4,0.0,1247.8,47.6,64.0,1051.1,85.1
BARGARH,1928,0.0,1.9,7.1,65.5,19.7,209.9,432.6,204.5,199.6,137.3,0.0,1.7,1279.8,1.9,92.3,1046.6,139.0
BARGARH,1929,10.9,6.5,0.0,3.7,16.5,141.1,697.5,583.8,176.2,122.4,0.0,16.4,1774.9,17.4,20.2,1598.5,138.8
BARGARH,1930,0.0,7.1,7.9,16.0,18.7,163.7,380.8,378.2,321.4,16.5,82.8,0.2,1393.2,7.1,42.6,1244.1,99.4
BARGARH,1931,4.4,26.4,8.8,6.2,29.6,107.1,275.8,691.0,135.1,94.3,44.3,0.0,1422.9,30.7,44.6,1209.0,138.5
BARGARH,1932,0.0,19.5,1.0,11.0,27.2,119.6,571.1,267.9,251.9,33.5,84.5,0.0,1387.3,19.5,39.2,1210.6,118.0
BARGARH,1933,28.3,79.2,10.4,16.6,98.2,341.9,471.9,549.9,199.5,43.8,9.7,7.8,1857.3,107.5,125.2,1563.2,61.3
BARGARH,1934,0.0,0.0,2.9,0.9,4.2,199.3,325.4,493.1,343.7,33.4,0.5,0.0,1403.2,0.0,8.0,1361.4,33.8
BARGARH,1935,0.6,10.5,9.0,18.9,0.9,108.4,634.0,181.4,151.1,0.3,0.0,3.3,1118.2,11.1,28.7,1074.8,3.6
BARGARH,1936,32.3,37.8,13.8,0.0,76.5,552.2,348.8,448.2,282.1,112.4,0.1,4.4,1908.5,70.1,90.3,1631.3,116.9
BARGARH,1937,0.0,88.6,13.2,60.2,13.5,330.0,531.1,338.2,271.4,48.9,1.5,0.0,1696.6,88.6,86.9,1470.7,50.4
BARGARH,1938,7.0,17.0,0.6,0.2,101.6,248.5,304.7,385.0,204.3,60.0,11.1,0.0,1339.9,24.0,102.3,1142.5,71.1
BARGARH,1939,9.2,20.0,36.1,27.2,3.5,172.0,387.7,544.4,360.1,115.7,3.1,0.2,1679.1,29.3,66.7,1464.2,118.9
BARGARH,1940,0.0,52.9,60.1,33.5,72.7,260.0,638.0,346.5,99.6,62.8,0.0,6.3,1632.3,52.9,166.3,1344.0,69.1
BARGARH,1941,48.4,1.9,14.8,2.7,40.5,403.6,330.2,280.3,90.6,71.0,27.2,0.0,1311.2,50.4,57.9,1104.7,98.2
BARGARH,1942,9.1,21.0,1.3,0.0,8.0,150.3,485.9,281.0,265.1,15.5,25.1,0.0,1262.3,30.1,9.3,1182.3,40.6
BARGARH,1943,81.7,0.0,8.2,44.1,12.0,135.7,478.4,337.5,364.5,22.4,0.9,0.0,1485.5,81.7,64.4,1316.1,23.3
BARGARH,1944,15.3,69.7,63.1,21.0,24.6,92.6,657.1,530.4,160.9,78.6,4.7,0.0,1718.1,85.0,108.7,1441.0,83.3
BARGARH,1945,13.9,1.6,0.0,50.4,20.5,118.5,423.6,249.5,328.9,98.4,0.0,0.0,1305.4,15.6,70.9,1120.5,98.4
BARGARH,1946,0.0,0.0,0.8,38.4,42.4,278.2,382.8,563.4,407.7,90.2,40.2,0.0,1843.9,0.0,81.5,1632.1,130.3
BARGARH,1947,26.5,38.5,6.9,0.0,2.0,230.4,325.3,441.0,93.3,44.8,0.0,15.2,1223.9,65.0,8.9,1090.0,60.0
BARGARH,1948,11.9,21.9,11.9,10.4,12.5,203.5,388.8,275.0,202.3,41.0,58.8,0.0,1237.9,33.8,34.8,1069.6,99.7
BARGARH,1949,0.3,0.2,0.0,9.9,62.6,95.9,458.6,316.7,240.4,133.6,0.0,0.0,1318.3,0.5,72.5,1111.6,133.6
BARGARH,1950,0.0,21.8,75.5,5.9,21.8,190.6,395.4,384.4,164.5,36.5,216.4,0.0,1512.9,21.8,103.3,1134.9,252.9
BARGARH,1951,11.1,0.0,137.3,101.9,38.0,98.4,289.5,281.3,89.9,119.9,1.9,0.0,1169.2,11.1,277.1,759.1,121.8
BARGARH,1952,3.4,7.1,19.1,17.2,8.0,136.1,441.7,398.7,341.9,79.3,0.0,0.0,1452.5,10.5,44.3,1318.4,79.3
BARGARH,1953,26.3,8.6,0.0,9.3,0.0,97.7,462.6,502.1,166.1,21.8,0.0,0.0,1294.4,34.9,9.3,1228.5,21.8
BARGARH,1954,0.9,2.9,6.6,13.2,1.7,129.2,313.0,288.7,370.2,19.0,0.0,12.3,1157.6,3.8,21.5,1101.1,31.3
BARGARH,1955,0.0,0.0,0.0,0.0,12.1,232.4,328.1,388.1,411.1,94.5,0.0,0.0,1466.3,0.0,12.1,1359.7,94.5
BARGARH,1956,0.0,30.2,8.8,1.8,48.5,310.6,417.0,399.6,182.0,50.9,0.9,0.0,1450.3,30.2,59.1,1309.1,51.8
BARGARH,1957,17.0,30.6,62.5,2.9,16.6,125.1,360.2,372.0,88.1,26.0,0.0,0.0,1101.0,47.6,82.1,945.4,26.0
BARGARH,1958,0.6,41.4,23.9,10.0,15.0,67.0,430.6,413.3,334.2,120.0,46.1,0.0,1502.1,42.0,48.8,1245.1,166.2
BARGARH,1959,35.5,5.3,0.0,1.5,4.3,250.3,465.4,293.7,495.0,46.0,0.0,0.0,1597.1,40.8,5.8,1504.3,46.0
BARGARH,1960,2.2,0.0,62.0,15.1,7.3,216.8,516.3,445.9,132.9,134.8,0.0,0.0,1533.2,2.2,84.4,1311.8,134.8
BARGARH,1961,0.0,127.0,8.9,13.8,4.2,464.5,629.9,308.7,608.1,134.5,22.8,21.1,2343.3,127.0,26.9,2011.1,178.3
BARGARH,1962,6.9,5.0,33.7,20.5,4.9,124.4,406.9,323.3,189.6,27.1,0.0,3.5,1145.7,11.9,59.0,1044.3,30.6
BARGARH,1963,0.3,0.0,5.0,71.5,27.8,540.9,367.7,422.5,305.0,110.0,0.0,0.0,1850.7,0.3,104.3,1636.1,110.0
BARGARH,1964,0.0,8.0,10.0,98.0,17.0,174.4,538.7,482.8,317.8,63.0,0.0,0.0,1709.7,8.0,125.0,1513.7,63.0
BARGARH,1965,9.5,0.0,84.0,27.8,18.8,102.1,172.9,143.3,147.3,11.4,0.0,0.0,717.0,9.5,130.5,565.6,11.4
BARGARH,1966,40.7,0.0,2.0,36.3,64.0,326.3,377.9,183.5,170.6,62.7,36.5,16.7,1317.3,40.7,102.4,1058.3,115.9
BARGARH,1967,99.8,0.0,111.4,24.0,20.3,190.9,368.9,389.8,214.4,7.7,0.0,14.4,1441.6,99.8,155.7,1164.0,22.1
BARGARH,1968,29.3,34.4,15.7,11.0,12.8,98.1,343.5,239.0,158.6,54.9,0.0,0.0,997.3,63.7,39.5,839.2,54.9
BARGARH,1969,3.4,5.1,0.0,42.5,41.4,233.5,443.9,151.5,117.5,0.0,4.0,0.0,1042.8,8.5,83.9,946.4,4.0
BARGARH,1970,2.8,13.7,51.0,22.2,11.8,294.6,382.9,200.2,121.6,173.2,16.6,0.0,1290.7,16.6,85.0,999.3,189.9
BARGARH,1971,22.5,10.0,0.0,38.7,42.6,260.3,331.5,404.2,76.1,177.5,0.0,0.0,1363.3,32.5,81.3,1072.0,177.5
BARGARH,1972,0.0,3.0,0.0,10.0,3.5,145.1,330.0,286.9,140.5,100.3,5.5,0.0,1024.7,3.0,13.5,902.5,105.8
BARGARH,1973,9.6,17.2,42.0,18.0,29.7,46.8,441.0,412.1,205.7,107.7,3.8,0.0,1333.4,26.7,89.6,1105.7,111.4
BARGARH,1974,0.0,0.0,0.0,0.0,22.0,120.8,217.4,190.3,47.4,25.5,1.0,0.0,624.5,0.0,22.0,575.9,26.5
BARGARH,1975,0.0,12.5,0.0,0.0,97.1,263.3,493.9,44.9,0.0,12.5
BARGARH,1976,0.0,13.2,52.8,55.3,340.2,155.6,0.0,0.0,13.2
BARGARH,1977,1.9,0.0,1.0,11.3,238.7,214.8,232.0,1.9
BARGARH,1978,87.5,0.7,0.0,144.9,354.9,372.0,109.6,15.1,27.6,88.2,981.5
BARGARH,1979,3.8,23.5,1.0,8.5,13.9,101.9,234.6,239.1,133.8,32.5,1.0,4.5,798.0,27.3,23.4,709.4,38.0
BARGARH,1981,18.3,0.9,26.9,12.7,48.9,185.9,554.5,348.6,237.5,18.7,0.0,2.7,1455.5,19.2,88.5,1326.5,21.3
BARGARH,1982,8.3,35.3,71.8,11.5,20.7,212.9,137.1,440.2,124.2,14.7,1.9,0.0,1078.6,43.5,104.1,914.4,16.6
BARGARH,1983,3.2,59.2,12.8,30.4,40.1,119.2,326.8,372.0,356.0,48.4,0.0,0.0,1368.1,62.4,83.3,1174.0,48.4
BARGARH,1984,21.0,5.3,0.0,7.8,12.4,299.8,342.9,537.1,89.7,54.7,0.0,0.0,1370.8,26.3,20.2,1269.6,54.7
BARGARH,1985,10.6,4.0,0.0,8.4,19.0,176.9,451.9,631.2,397.6,110.6,0.0,0.0,1810.1,14.6,27.3,1657.6,110.6
BARGARH,1986,29.3,44.0,21.3,90.1,42.4,356.1,357.7,306.9,157.2,107.7,88.1,52.6,1653.4,73.3,153.9,1177.8,248.4
BARGARH,1987,2.2,4.6,17.2,0.0,34.3,70.5,419.3,142.2,163.4,52.6,47.2,8.0,961.5,6.8,51.5,795.4,107.8
BARGARH,1988,0.0,40.6,19.1,7.7,17.1,158.4,223.0,316.9,114.3,16.5,0.0,0.0,913.6,40.6,43.9,812.5,16.5
BARGARH,1989,0.0,0.0,0.0,0.0,53.0,338.5,386.0,337.0,232.5,3.8,0.0,0.0,1350.9,0.0,53.0,1294.1,3.8
BARGARH,1990,0.0,26.5,69.0,31.0,65.7,299.1,396.6,259.8,357.5,228.0,121.3,0.1,1854.7,26.5,165.7,1312.9,349.5
BARGARH,1991,15.5,3.1,46.6,11.6,8.8,96.6,367.6,407.4,130.2,33.5,8.2,5.8,1134.7,18.6,66.9,1001.8,47.4
BARGARH,1992,17.9,23.7,1.6,19.3,21.5,185.4,547.0,592.1,185.3,39.1,11.3,0.0,1644.3,41.7,42.4,1509.8,50.5
BARGARH,1993,0.0,0.0,0.0,0.0,22.5,238.5,365.9,376.5,266.7,19.0,0.0,0.0,1289.1,0.0,22.5,1247.6,19.0
BARGARH,1994,0.3,11.8,0.0,2.5,0.0,582.5,536.7,525.7,304.1,21.7,2.0,0.0,1987.2,12.1,2.5,1949.0,23.7
BARGARH,1995,7.0,0.0,4.7,12.5,28.5,75.0,451.0,549.0,222.2,92.2,30.3,0.0,1472.4,7.0,45.7,1297.2,122.5
BARGARH,1996,0.0,20.0,22.7,10.0,0.0,96.0,176.7,304.0,74.3,11.5,0.0,0.0,715.1,20.0,32.7,651.0,11.5
BARGARH,1997,14.5,0.0,0.0,14.3,2.7,178.3,306.5,575.9,226.3,2.3,2.3,52.4,1375.6,14.5,17.0,1287.1,57.0
BARGARH,1998,12.0,6.7,5.3,0.0,25.0,173.4,292.5,267.0,253.0,44.5,8.3,0.0,1087.8,18.7,30.3,985.9,52.8
BARGARH,1999,0.0,0.0,0.0,0.0,115.0,186.0,441.0,386.5,167.5,39.0,0.0,0.0,1335.0,0.0,115.0,1181.0,39.0
BARGARH,2000,0.0,82.5,0.0,12.0,40.0,231.0,206.4,159.0,90.5,0.0,0.0,0.0,821.4,82.5,52.0,686.9,0.0
BARGARH,2001,0.0,0.0,26.0,13.3,35.9,427.3,633.9,280.8,60.5,20.9,0.0,0.0,1498.6,0.0,75.3,1402.4,20.9
BARGARH,2002,0.0,0.0,0.0,11.9,23.8,213.0,108.9,345.0,196.2,7.3,0.0,0.0,906.1,0.0,35.7,863.1,7.3
BARGARH,2003,0.0,0.0,0.0,0.0,0.0,134.0,322.3,565.9,334.6,160.9,5.2,11.9,1534.9,0.0,0.0,1356.9,178.0
BARGARH,2004,3.2,1.8,0.0,0.0,0.0,199.6,334.9,331.3,89.9,62.3,0.0,0.0,1022.9,5.0,0.0,955.6,62.3
BARGARH,2005,60.7,8.1,0.0,0.0,14.6,129.3,566.6,146.4,175.6,70.0,0.0,24.6,1195.8,68.9,14.6,1017.8,94.6
BARGARH,2006,0.0,0.0,43.3,0.0,61.4,133.5,410.4,857.9,74.3,9.8,51.1,0.0,1641.7,0.0,104.7,1476.1,60.9
BARGARH,2007,0.0,17.9,0.0,0.0,6.3,371.0,256.9,248.6,305.9,36.8,0.0,0.0,1243.2,17.9,6.3,1182.3,36.8
BARGARH,2008,2.8,3.0,1.9,1.9,0.0,265.3,303.9,409.0,330.4,0.2,0.0,0.0,1318.3,5.8,3.9,1308.6,0.2
BARGARH,2009,0.0,0.0,0.0,0.0,1.2,16.9,754.2,209.9,144.6,38.4,2.7,0.0,1168.0,0.0,1.2,1125.7,41.1
BARGARH,2010,0.0,0.0,0.0,0.0,8.3,149.4,434.0,222.7,170.4,48.8,25.4,25.4,1084.4,0.0,8.3,976.5,99.6
DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
BHADRAK,1901,61.7,86.2,25.0,35.8,105.3,113.0,256.2,251.9,209.6,55.5,96.2,0.0,1296.5,147.9,166.2,830.7,151.7
BHADRAK,1902,1.5,0.0,40.1,92.4,64.4,114.8,390.7,229.5,141.8,17.0,3.3,29.3,1124.9,1.5,196.9,876.9,49.6
BHADRAK,1903,7.1,42.1,21.7,5.1,97.9,168.4,397.6,270.3,299.8,289.6,7.2,0.0,1606.9,49.2,124.7,1136.1,296.8
BHADRAK,1904,0.1,7.5,27.9,0.5,115.7,383.3,253.1,247.7,252.2,57.7,0.0,4.8,1350.4,7.6,144.1,1136.2,62.5
BHADRAK,1905,44.2,11.8,75.7,64.8,77.4,105.9,222.6,146.2,325.4,60.6,0.0,0.1,1134.8,56.0,217.9,800.2,60.7
BHADRAK,1906,20.7,117.8,30.1,0.4,71.7,229.7,305.8,153.0,280.2,93.1,2.3,7.6,1312.5,138.5,102.2,968.7,103.0
BHADRAK,1907,0.0,21.3,38.9,127.8,84.4,257.1,121.9,733.1,160.2,17.1,0.0,15.3,1576.9,21.3,251.0,1272.3,32.4
BHADRAK,1908,20.1,0.0,9.0,11.5,64.4,199.2,236.9,321.3,213.0,19.0,0.0,0.0,1094.5,20.1,84.9,970.4,19.0
BHADRAK,1909,1.9,26.3,5.0,148.4,103.8,240.6,319.7,248.9,239.4,65.6,1.8,41.1,1442.6,28.3,257.2,1048.7,108.5
BHADRAK,1910,9.6,0.0,2.0,68.8,93.5,203.5,246.4,257.2,270.5,254.4,0.0,0.0,1405.7,9.6,164.3,977.5,254.4
BHADRAK,1911,0.0,9.1,47.0,77.8,68.9,354.6,123.7,202.1,249.3,83.8,0.0,0.0,1216.2,9.1,193.6,929.6,83.8
BHADRAK,1912,3.8,66.6,2.2,65.3,71.5,113.6,319.4,460.3,202.7,150.7,76.8,0.0,1532.7,70.4,138.9,1095.9,227.5
BHADRAK,1913,0.6,30.0,8.6,10.7,146.2,317.1,650.8,310.9,134.1,88.3,19.7,1.8,1718.8,30.6,165.5,1412.9,109.8
BHADRAK,1914,0.0,32.0,17.9,84.5,192.4,212.1,289.7,278.7,417.0,28.7,0.0,7.9,1560.8,32.0,294.7,1197.5,36.7
BHADRAK,1915,26.8,35.0,94.9,41.0,105.0,251.3,246.1,254.7,254.1,245.6,338.9,0.0,1893.5,61.9,240.9,1006.2,584.5
BHADRAK,1916,0.0,2.0,2.0,17.5,81.6,287.6,256.3,263.4,140.4,271.5,38.4,0.0,1360.6,2.0,101.1,947.7,309.8
BHADRAK,1917,0.0,68.2,43.8,49.2,166.2,350.9,275.7,335.0,227.9,459.8,10.2,0.0,1987.1,68.2,259.2,1189.6,470.1
BHADRAK,1918,2.0,0.0,25.5,41.8,128.8,248.4,117.2,241.8,147.8,1.8,0.6,0.7,956.5,2.0,196.2,755.2,3.1
BHADRAK,1919,63.6,82.0,26.5,80.5,125.4,283.6,361.3,422.9,91.4,82.0,83.2,0.0,1702.3,145.5,232.4,1159.2,165.1
BHADRAK,1920,0.0,31.6,74.4,46.1,59.0,146.9,476.5,258.9,233.2,78.1,0.0,0.0,1404.8,31.6,179.5,1115.5,78.1
BHADRAK,1921,63.6,7.7,9.9,39.0,45.5,193.4,317.8,255.8,290.8,52.6,0.0,0.0,1276.0,71.3,94.3,1057.8,52.6
BHADRAK,1922,12.8,0.0,2.6,6.7,82.2,182.4,413.1,249.7,293.8,58.9,11.8,0.0,1314.0,12.8,91.5,1139.0,70.7
BHADRAK,1923,0.0,86.0,18.0,40.6,49.9,94.0,224.7,181.2,216.4,85.9,82.6,3.3,1082.5,86.0,108.5,716.2,171.8
BHADRAK,1924,26.3,1.4,0.0,5.4,136.1,76.6,193.0,269.9,167.2,130.1,193.0,0.0,1198.9,27.7,141.4,706.7,323.1
BHADRAK,1925,8.7,0.0,17.5,74.5,90.4,404.3,310.3,324.0,260.9,363.4,3.6,18.8,1876.4,8.7,182.4,1299.4,385.8
BHADRAK,1926,19.7,12.1,100.1,24.6,81.8,82.1,248.0,573.9,363.0,134.6,0.0,0.0,1640.0,31.8,206.5,1267.1,134.6
BHADRAK,1927,9.1,9.6,5.9,39.9,61.7,124.4,416.1,293.0,186.3,79.9,15.2,0.0,1241.1,18.7,107.5,1019.8,95.1
BHADRAK,1928,1.9,8.3,0.8,124.9,115.8,367.1,443.0,252.3,166.7,214.0,0.7,0.0,1695.5,10.2,241.5,1229.1,214.7
BHADRAK,1929,14.9,25.9,16.0,33.7,37.5,131.4,417.6,334.8,211.3,256.0,0.0,13.6,1492.8,40.8,87.3,1095.2,269.6
BHADRAK,1930,0.0,28.1,4.1,21.5,95.8,216.5,305.2,208.3,373.3,27.3,138.5,0.0,1418.5,28.1,121.4,1103.3,165.8
